pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,precipitation,surface_pressure,datetime,aqi,pm25_log,pm25_lag_1h,pm25_lag_2h,pm25_lag_3h,pm25_lag_6h,pm25_lag_12h,pm25_lag_24h,pm25_lag_48h,pm25_roll_mean_3h,pm25_roll_std_3h,pm25_roll_mean_6h,pm25_roll_std_6h,pm25_roll_mean_12h,pm25_roll_std_12h,pm25_roll_mean_24h,pm25_roll_std_24h,pm10_lag_1h,pm10_lag_6h,nitrogen_dioxide_lag_1h,nitrogen_dioxide_lag_6h,carbon_monoxide_lag_1h,carbon_monoxide_lag_6h,wind_x,wind_y,hour_sin,hour_cos,month_sin,month_cos,stagnation_index,is_weekend,temp_diff_24h,hum_diff_24h
31.4,42.6,1461.0,93.4,9.4,19.0,26.9,50.0,6.4,333.0,0.0,945.6,2026-05-16 20:00:00,92,3.4781584227982836,3.0204248861443626,2.509599262378372,2.3608540011180215,2.797281334830153,2.884800712846709,3.7909846770510898,4.11251186617755,3.002727523773673,0.48452204210385474,2.8126654673497336,0.39743283487360426,2.8233266847586562,0.2685993413286208,3.1124291595850653,0.4360288914878574,29.7,28.3,68.5,3.8,1242.0,288.0,5.702441754805554,-2.9055391983331007,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.4700214084862545,1,0.5999999999999979,-9.0
40.6,50.5,1388.0,99.1,9.5,4.0,25.2,58.0,7.8,341.0,0.0,946.1,2026-05-16 21:00:00,114,3.728100167267218,3.4781584227982836,3.0204248861443626,2.509599262378372,2.772588722239781,2.8390784635086144,3.970291913552122,4.251348311031766,3.4088944920699547,0.3588860473089373,2.971917374854307,0.5429570545134637,2.8974118267385403,0.3749066919981046,3.1023378368231938,0.4177301873559147,42.6,29.2,93.4,0.9,1461.0,333.0,7.375044889674672,-2.5394316047658223,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,0.4236477462803656,1,-0.10000000000000142,-3.0
46.1,53.2,1152.0,94.7,9.3,1.0,24.5,61.0,6.2,350.0,0.0,946.2,2026-05-16 22:00:00,127,3.8522730010223722,3.728100167267218,3.4781584227982836,3.0204248861443626,2.7343675094195836,2.8449093838194073,3.9740583963475986,4.308110951723713,3.6861771970292914,0.19054810674768288,3.158234956788105,0.6299718179667161,2.981358794838787,0.46422403867863243,3.097263445351309,0.40728975620327557,50.5,29.6,99.1,0.0,1388.0,406.0,6.10580806867569,-1.0766187015349684,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,0.5350379168086628,1,-0.3000000000000007,0.0
41.1,44.6,906.0,87.8,8.7,4.0,25.7,57.0,6.2,338.0,0.0,946.7,2026-05-16 23:00:00,115,3.7400477406883357,3.8522730010223722,3.728100167267218,3.4781584227982836,2.3608540011180215,2.8622008809294686,3.8088822465086327,4.160444363926624,3.7734736363259755,0.06850321915853566,3.3881005800498243,0.5234468369683506,3.0545126998186922,0.5105910942943274,3.09439534094213,0.40227216907637825,53.2,20.9,94.7,7.9,1152.0,551.0,5.748539898314082,-2.3225608791786567,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,0.5194510750956022,1,-0.1999999999999993,7.0
33.2,34.9,671.0,80.1,7.6,11.0,25.2,57.0,4.9,360.0,0.0,946.4,2026-05-17 00:00:00,95,3.5322256440685598,3.7400477406883357,3.8522730010223722,3.728100167267218,2.509599262378372,2.8390784635086144,3.6712245188752153,3.9512437185814275,3.7081821285930894,0.1623857770832648,3.5585383103315222,0.29822686168999635,3.1122749648653545,0.5230588283504655,3.08860372115852,0.3945324750779531,44.6,22.2,87.8,33.4,906.0,861.0,4.9,-1.2001538631644061e-15,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.5986823125539932,1,0.3999999999999986,2.0
26.0,26.8,425.0,69.9,6.2,24.0,23.8,65.0,2.7,28.0,0.0,946.1,2026-05-17 01:00:00,80,3.295836866004329,3.5322256440685598,3.7400477406883357,3.8522730010223722,3.0204248861443626,2.8213788864092133,3.5234150143864045,3.756538102587751,3.522703416920409,0.22225847543857433,3.60444030697485,0.20566980184432515,3.151813129831614,0.5169676587643104,3.0791212983092664,0.38627607962418536,34.9,29.7,80.1,68.5,671.0,1242.0,2.383958500719103,1.2675732195219052,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,0.8907667205417106,1,-0.3000000000000007,7.0
21.0,21.7,255.0,59.3,5.1,34.0,23.4,65.0,2.2,360.0,0.0,945.7,2026-05-17 02:00:00,70,3.091042453358316,3.295836866004329,3.5322256440685598,3.7400477406883357,3.4781584227982836,2.797281334830153,3.353406717825807,3.535145354171894,3.306368321143735,0.22078006160392483,3.5399209787348553,0.29467070315219973,3.1762932230422947,0.5054808821292305,3.0681894539564545,0.3818634698048124,26.8,42.6,69.9,93.4,425.0,1461.0,2.2,-5.388445916248355e-16,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.9659507666744738,1,0.1999999999999993,2.0
17.5,18.0,205.0,47.8,4.4,38.0,23.5,61.0,2.4,343.0,0.0,945.4,2026-05-17 03:00:00,62,2.917770732084279,3.091042453358316,3.295836866004329,3.5322256440685598,3.728100167267218,2.772588722239781,3.1822118404966093,3.299533727885655,3.1015500171489747,0.18925196716790918,3.404866072871032,0.3677974098071972,3.188391723862669,0.49659936421052886,3.057171074439274,0.38224532839903863,21.7,50.5,59.3,99.1,255.0,1388.0,2.295131414311285,-0.7016920913345691,0.7071067811865475,0.7071067811865476,0.8660254037844387,-0.4999999999999998,0.8581678623777291,1,0.5,-2.0
14.8,15.3,230.0,35.9,3.9,40.0,23.9,55.0,3.7,321.0,0.0,945.8,2026-05-17 04:00:00,57,2.760009940032921,2.917770732084279,3.091042453358316,3.295836866004329,3.8522730010223722,2.7343675094195836,3.0155349008501706,3.077312260546414,2.922941041825172,0.1655768108665659,3.22282222937279,0.37234429773311906,3.190528593080448,0.49451890163095663,3.0465242010718883,0.38698471612651497,18.0,53.2,47.8,94.7,205.0,1152.0,2.8754400573907914,-2.3284854468844003,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.587236157453813,1,1.0,-5.0
17.8,18.7,280.0,43.4,4.1,32.0,23.9,56.0,2.5,356.0,0.0,945.7,2026-05-17 05:00:00,63,2.9338568698359038,2.760009940032921,2.917770732084279,3.091042453358316,3.7400477406883357,2.3608540011180215,3.1986731175506815,3.1986731175506815,2.8705458473177017,0.0960642027832996,3.088457084230718,0.2831452547206831,3.238278832140271,0.43066521544901604,3.0354901907504392,0.38623250326987046,15.3,44.6,35.9,87.8,230.0,906.0,2.4939101256495606,-0.1743911843603141,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,0.8382448199531154,1,2.5,-19.0
15.8,16.5,366.0,36.3,4.7,52.0,23.9,57.0,2.7,8.0,0.0,945.9,2026-05-17 06:00:00,59,2.8213788864092133,2.9338568698359038,2.760009940032921,2.917770732084279,3.5322256440685598,2.509599262378372,3.122364924487357,3.039749158970765,2.838415232092679,0.08816669754597385,2.9699826246208274,0.19546826848678003,3.264260467476175,0.3902131015274808,3.022949105830517,0.3881706992957414,18.7,34.9,43.4,80.1,280.0,671.0,2.67372378560224,0.3757673725921767,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0.7625348341646522,1,2.299999999999997,-19.0
16.1,16.9,477.0,26.3,5.6,79.0,26.4,54.0,4.4,279.0,0.0,946.7,2026-05-17 07:00:00,59,2.8390784635086144,2.8213788864092133,2.9338568698359038,2.760009940032921,3.295836866004329,3.0204248861443626,3.1135153092103742,3.095577608523707,2.8647714065845773,0.060480738106110085,2.8938562242048746,0.11595064437357384,3.2491482655898616,0.40379025976195226,3.0115142372596106,0.38942696685736605,16.5,26.8,36.3,69.9,366.0,425.0,0.688311646177015,-4.3458286986186065,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0.5257552710201138,1,2.1999999999999993,-22.0
13.2,16.1,529.0,17.6,6.2,105.0,29.5,37.0,4.2,280.0,0.0,947.4,2026-05-17 08:00:00,53,2.653241964607215,2.8390784635086144,2.8213788864092133,2.9338568698359038,3.091042453358316,3.4781584227982836,2.884800712846709,2.884800712846709,2.7712331048416807,0.10256583562640964,2.820889476079691,0.10420239403720813,3.1804052274072734,0.43058772905373754,3.0018659560829644,0.39552364289427266,16.9,21.7,26.3,59.3,477.0,255.0,0.7293223462011059,-4.136192562651274,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.5102388393475413,1,2.3999999999999986,-18.0
9.1,13.6,465.0,11.3,6.5,126.0,32.1,30.0,7.2,295.0,0.0,947.8,2026-05-17 09:00:00,38,2.312535423847214,2.653241964607215,2.8390784635086144,2.8213788864092133,2.917770732084279,3.728100167267218,2.8390784635086144,2.803360380906535,2.601618617321014,0.26704048502565486,2.720016924706847,0.22012584107677116,3.0624414987889392,0.4598128740019168,2.9799266627637397,0.4188608117249142,16.1,18.0,17.6,47.8,529.0,205.0,3.0428514845330374,-6.52541606666388,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0.28201651510331877,1,2.700000000000003,-17.0
7.7,13.9,342.0,6.3,6.5,144.0,34.0,24.0,10.8,300.0,0.0,947.8,2026-05-17 10:00:00,32,2.1633230256605382,2.312535423847214,2.653241964607215,2.8390784635086144,2.760009940032921,3.8522730010223722,2.8449093838194073,3.0301337002713233,2.3763668047049893,0.25111944482917364,2.6205691056447833,0.31344740331101295,2.921695667508786,0.4545301498755189,2.951527231173787,0.4503368739133497,13.6,15.3,11.3,35.9,465.0,230.0,5.400000000000001,-9.353074360871938,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.1833324598017405,1,2.3000000000000007,-12.0
7.8,13.1,250.0,2.9,6.4,158.0,34.9,23.0,13.2,296.0,0.0,948.2,2026-05-17 11:00:00,32,2.174751721484161,2.1633230256605382,2.312535423847214,2.653241964607215,2.9338568698359038,3.7400477406883357,2.8622008809294686,3.139832617527748,2.2168700569973043,0.08304547298286254,2.4940515809194927,0.3149000430817201,2.791254332575105,0.4217517655423194,2.9228835161968987,0.47731977240495266,13.9,18.7,6.3,43.4,342.0,280.0,5.786499137615821,-11.864081411149003,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,0.15315152968198317,1,2.3999999999999986,-9.0
7.9,12.2,223.0,1.6,6.0,164.0,35.4,22.0,14.3,295.0,0.0,947.7,2026-05-17 12:00:00,33,2.186051276738094,2.174751721484161,2.1633230256605382,2.312535423847214,2.8213788864092133,3.5322256440685598,2.8390784635086144,3.1822118404966093,2.1747086746275976,0.01136418668577216,2.388163645974306,0.28853342250743946,2.6790731352975663,0.38409715522666393,2.8956740500814604,0.5003614232471217,13.1,16.5,2.9,36.3,250.0,366.0,6.0434411428920045,-12.960201354624095,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.14287916841425452,1,1.7999999999999972,-7.0
7.8,11.4,227.0,2.0,5.3,166.0,35.8,21.0,14.8,294.0,0.0,947.2,2026-05-17 13:00:00,32,2.174751721484161,2.186051276738094,2.174751721484161,2.1633230256605382,2.8390784635086144,3.295836866004329,2.8213788864092133,3.2268439945173775,2.178518239902139,0.0065238012671294055,2.2774425223035637,0.19231388561432675,2.585649373254219,0.3557378335399709,2.868731251542917,0.5214988026244248,12.2,16.9,1.6,26.3,223.0,477.0,6.019702317521837,-13.520472773110496,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,0.13764251401798486,1,1.5,-5.0
7.7,10.9,247.0,2.6,4.9,165.0,36.0,21.0,14.3,295.0,0.0,946.4,2026-05-17 14:00:00,32,2.1633230256605382,2.174751721484161,2.186051276738094,2.174751721484161,2.653241964607215,3.091042453358316,2.797281334830153,3.258096538021482,2.1747086746275976,0.01136418668577216,2.195789365812451,0.05782346217402048,2.5083394209460708,0.3361897329664925,2.8423163219941827,0.5409674400175805,11.4,16.1,2.0,17.6,227.0,529.0,6.0434411428920045,-12.960201354624095,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0.14139366180787832,1,1.2999999999999972,-3.0
7.7,11.0,272.0,1.5,4.7,166.0,36.0,21.0,13.0,301.0,0.0,945.9,2026-05-17 15:00:00,32,2.1633230256605382,2.1633230256605382,2.174751721484161,2.186051276738094,2.312535423847214,2.917770732084279,2.772588722239781,3.3068867021909143,2.167132590935079,0.006598360609803092,2.1709206327813386,0.009289367790319589,2.4454687787440927,0.32294505650591654,2.816930251303381,0.5583966111503579,10.9,13.6,2.6,11.3,247.0,465.0,6.695494973830704,-11.14317490912746,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,0.15452307326146703,1,1.1000000000000014,-1.0
7.7,11.2,313.0,0.7,4.8,165.0,35.8,21.0,12.8,298.0,0.0,945.5,2026-05-17 16:00:00,32,2.1633230256605382,2.1633230256605382,2.1633230256605382,2.174751721484161,2.1633230256605382,2.760009940032921,2.7343675094195836,3.3463891451671604,2.1633230256605382,0.0,2.1709206327813386,0.009289367790319589,2.3957448692130607,0.31597311197851674,2.7931367311467543,0.5740153941863596,11.0,13.9,1.5,6.3,272.0,342.0,6.009236003659398,-11.301729188594267,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.15676253809134336,1,1.5,-1.0
3.6,4.9,388.0,4.9,4.8,153.0,35.9,20.0,10.8,291.0,0.0,944.8,2026-05-17 17:00:00,15,1.5260563034950494,2.1633230256605382,2.1633230256605382,2.1633230256605382,2.174751721484161,2.9338568698359038,2.3608540011180215,2.714694743820879,1.9509007849387086,0.3679261135878354,2.0628047297831533,0.26310929167486596,2.2784281553513233,0.35673573391082164,2.758353493745797,0.6244281543420676,11.2,13.1,0.7,2.9,313.0,250.0,3.870373855089244,-10.08266860616978,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0.12932680538093638,1,1.7999999999999972,-2.0
4.3,6.2,541.0,16.9,5.6,130.0,34.4,24.0,9.6,290.0,0.0,944.5,2026-05-17 18:00:00,18,1.667706820558076,1.5260563034950494,2.1633230256605382,2.1633230256605382,2.186051276738094,2.8213788864092133,2.509599262378372,2.8735646395797834,1.785695383237888,0.33461648866623783,1.9764139870864834,0.2974104842885895,2.1822888165303946,0.3525409073782755,2.7232746420032847,0.6615541923468333,4.9,12.2,4.9,1.6,388.0,223.0,3.283393375926422,-9.02104915954472,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,0.15733083212812038,1,2.3999999999999986,-11.0
9.4,11.3,728.0,33.7,6.7,97.0,31.7,31.0,7.1,319.0,0.0,944.1,2026-05-17 19:00:00,39,2.341805806147327,1.667706820558076,1.5260563034950494,2.1633230256605382,2.174751721484161,2.8390784635086144,3.0204248861443626,3.4210000089583352,1.8451896434001511,0.43587489841966465,2.0042563345303446,0.3261248618266774,2.140849428416954,0.29241974191502673,2.694998847003408,0.6628027625698649,6.2,11.4,16.9,2.0,541.0,227.0,5.35843801958168,-4.658019105832603,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,0.2891118279194231,1,2.6999999999999993,-12.0
18.0,20.3,829.0,48.3,7.5,68.0,29.7,36.0,7.9,336.0,0.0,944.0,2026-05-17 20:00:00,63,2.9444389791664403,2.341805806147327,1.667706820558076,1.5260563034950494,2.1633230256605382,2.653241964607215,3.4781584227982836,3.7909846770510898,2.317983868623948,0.6386993539504475,2.134442326781328,0.5076884802878477,2.16511584629689,0.3459829352817255,2.6727605368520813,0.6440728080456855,11.3,10.9,33.7,2.6,728.0,247.0,7.217009115376548,-3.213219480298821,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.3308358403557798,1,2.8000000000000007,-14.0
25.3,27.6,773.0,59.7,7.8,46.0,27.8,42.0,7.6,341.0,0.0,943.9,2026-05-17 21:00:00,79,3.269568939183719,2.9444389791664403,2.341805806147327,1.667706820558076,2.1633230256605382,2.312535423847214,3.728100167267218,3.970291913552122,2.8519379081658287,0.47074774971057515,2.318816645701858,0.6888327750095579,2.244868639241598,0.4708313839582183,2.653655069015269,0.6176661215522161,20.3,11.0,48.3,1.5,829.0,272.0,7.185941174554808,-2.474317973874391,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,0.38018243478880454,1,2.6000000000000014,-16.0
31.8,33.9,632.0,68.8,7.8,27.0,27.0,46.0,7.8,341.0,0.0,944.2,2026-05-17 22:00:00,92,3.4904285153900982,3.269568939183719,2.9444389791664403,2.341805806147327,2.1633230256605382,2.1633230256605382,3.8522730010223722,3.9740583963475986,3.234812144580086,0.27464917530327737,2.540000893990118,0.8279389152362151,2.3554607633857283,0.5905703265199231,2.6385782154472577,0.5909760697248889,27.6,11.2,59.7,0.7,773.0,313.0,7.375044889674672,-2.5394316047658223,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,0.39663960402160203,1,2.5,-15.0
30.6,31.9,497.0,71.4,7.5,17.0,27.8,43.0,8.0,332.0,0.0,944.1,2026-05-17 23:00:00,90,3.4531571205928664,3.4904285153900982,3.269568939183719,2.9444389791664403,1.5260563034950494,2.174751721484161,3.7400477406883357,3.8088822465086327,3.4043848583888945,0.11823192576831705,2.861184363506421,0.7230811810382816,2.461994546644787,0.6655547643145189,2.6266244396099463,0.5702664021323691,33.9,4.9,68.8,4.9,632.0,388.0,7.063580742871415,-3.7557725022871264,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,0.38368412451031847,1,2.1000000000000014,-14.0
25.2,26.0,391.0,63.2,6.6,20.0,27.3,42.0,6.9,337.0,0.0,943.6,2026-05-18 00:00:00,79,3.265759410767051,3.4531571205928664,3.4904285153900982,3.269568939183719,1.667706820558076,2.186051276738094,3.5322256440685598,3.6712245188752153,3.4031150155833387,0.12040436390915658,3.127526461874584,0.4307889541349841,2.5519702244805336,0.6970939929245195,2.61552167988905,0.5542369668801601,31.9,6.2,71.4,16.9,497.0,541.0,6.351483488821838,-2.69604478657599,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.4133872671857027,0,2.1000000000000014,-15.0
21.1,21.8,291.0,48.5,5.5,32.0,27.1,39.0,6.6,331.0,0.0,943.2,2026-05-18 01:00:00,70,3.095577608523707,3.265759410767051,3.4531571205928664,3.4904285153900982,2.341805806147327,2.174751721484161,3.295836866004329,3.5234150143864045,3.2714980466278747,0.17885881532387965,3.2531550956039808,0.20826140964722367,2.6287057150671624,0.7024564397677192,2.607177544160691,0.5449795411889088,26.0,11.3,63.2,33.7,391.0,728.0,5.772490067120012,-3.199743493625823,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,0.40731284322680356,0,3.3000000000000007,-26.0
17.6,18.2,223.0,36.1,4.6,43.0,27.0,37.0,5.6,315.0,0.0,942.6,2026-05-18 02:00:00,63,2.9231615807191558,3.095577608523707,3.265759410767051,3.4531571205928664,2.9444389791664403,2.1633230256605382,3.091042453358316,3.353406717825807,3.0948328666699716,0.17130012921391258,3.2496088625294326,0.21465260233451336,2.6920255946553806,0.6908430864390691,2.6001825078007257,0.5395492658100428,21.8,20.3,48.5,48.3,291.0,829.0,3.959797974644665,-3.9597979746446668,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.4429032698059327,0,3.6000000000000014,-28.0
14.7,15.1,185.0,29.0,4.2,47.0,26.5,38.0,5.5,311.0,0.0,942.5,2026-05-18 03:00:00,56,2.7536607123542622,2.9231615807191558,3.095577608523707,3.265759410767051,3.269568939183719,2.1633230256605382,2.917770732084279,3.1822118404966093,2.9241333005323753,0.1709605192758941,3.163624158057857,0.2937974285212981,2.7412204018798576,0.6704907838472443,2.593344590311975,0.5363799571413095,18.2,27.6,36.1,59.7,223.0,773.0,3.608324659447789,-4.150902691225247,0.7071067811865475,0.7071067811865476,0.8660254037844387,-0.4999999999999998,0.42364010959296344,0,3.0,-23.0
12.4,12.7,178.0,24.2,4.1,50.0,26.6,37.0,6.5,328.0,0.0,942.4,2026-05-18 04:00:00,52,2.5952547069568657,2.7536607123542622,2.9231615807191558,3.095577608523707,3.4904285153900982,2.1633230256605382,2.760009940032921,3.0155349008501706,2.7573590000100947,0.16398471716543855,3.0144285233189847,0.320709016228521,2.7772147086545513,0.6478587338074066,2.586479788933806,0.5352071862747827,15.1,33.9,29.0,68.8,185.0,632.0,5.512312625016769,-3.4444752175158326,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.3460339609275821,0,2.700000000000003,-18.0
11.7,12.0,230.0,21.9,4.3,57.0,27.1,40.0,8.3,336.0,0.0,942.4,2026-05-18 05:00:00,49,2.5416019934645457,2.5952547069568657,2.7536607123542622,2.9231615807191558,3.4531571205928664,1.5260563034950494,2.9338568698359038,3.1986731175506815,2.6301724709252245,0.11025725710673193,2.862502668797598,0.2852594324776269,2.861843516152009,0.5240664344364716,2.570135835751666,0.5301028212968872,12.7,31.9,24.2,71.4,178.0,497.0,7.582427298433589,-3.3759141375291417,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,0.27329053693167155,0,3.200000000000003,-16.0
11.3,11.6,406.0,22.7,5.3,73.0,26.6,46.0,7.0,350.0,0.0,942.4,2026-05-18 06:00:00,47,2.509599262378372,2.5416019934645457,2.5952547069568657,2.7536607123542622,3.265759410767051,1.667706820558076,2.8213788864092133,3.122364924487357,2.5488186542665945,0.043281334791505255,2.7364759773994844,0.2338773916979715,2.932001219637034,0.3884877710706139,2.5571450180837147,0.5274919476139093,12.0,26.0,21.9,63.2,230.0,391.0,6.893654271085456,-1.2155372436685128,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0.3136999077972965,0,2.700000000000003,-11.0
13.0,13.4,641.0,23.6,6.8,96.0,29.1,45.0,5.8,338.0,0.0,943.2,2026-05-18 07:00:00,53,2.6390573296152584,2.509599262378372,2.5416019934645457,2.5952547069568657,3.095577608523707,2.341805806147327,2.8390784635086144,3.1135153092103742,2.5634195284860586,0.0674303449419428,2.6603892642480766,0.15446323555341826,2.9567721799260287,0.3555114781293265,2.548810804171491,0.5244149742728766,11.6,21.8,22.7,48.5,406.0,291.0,5.377666356487366,-2.1727182418122917,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0.38809666611989097,0,2.700000000000003,-9.0
10.2,11.2,767.0,22.4,7.9,118.0,32.5,35.0,1.5,300.0,0.0,944.0,2026-05-18 08:00:00,42,2.4159137783010487,2.6390573296152584,2.509599262378372,2.5416019934645457,2.9231615807191558,2.9444389791664403,2.653241964607215,2.884800712846709,2.521523456764893,0.11204865430742886,2.575847963845059,0.11587065182401625,2.9127284131872457,0.38839646847982046,2.5389221297420677,0.5245977088748579,13.4,18.2,23.6,36.1,641.0,223.0,0.7500000000000002,-1.299038105676658,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.9663655113204195,0,3.0,-2.0
7.4,10.0,678.0,17.3,8.5,140.0,35.2,27.0,3.8,301.0,0.0,944.4,2026-05-18 09:00:00,31,2.128231705849268,2.4159137783010487,2.6390573296152584,2.509599262378372,2.7536607123542622,3.269568939183719,2.312535423847214,2.8390784635086144,2.3944009379218585,0.25609140204205344,2.4716097960942265,0.18475898190023932,2.817616977076042,0.43052987262892173,2.53124280815882,0.5293828953625928,11.2,15.1,22.4,29.0,767.0,185.0,1.9571446846582057,-3.2572357426680267,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0.44338160538526417,0,3.1000000000000014,-3.0
7.3,12.0,481.0,10.1,8.8,162.0,37.2,21.0,7.4,299.0,0.0,944.5,2026-05-18 10:00:00,30,2.1162555148025524,2.128231705849268,2.4159137783010487,2.6390573296152584,2.5952547069568657,3.4904285153900982,2.1633230256605382,2.8449093838194073,2.2201336663176234,0.16965625975536572,2.391776597401841,0.2206481228261003,2.703102560360412,0.4178718375215362,2.5292816618730707,0.5308901846970582,10.0,12.7,17.3,24.2,678.0,178.0,3.5875911898228963,-6.472185832831528,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.25193518033363715,0,3.200000000000003,-3.0
8.1,14.6,330.0,4.8,8.8,176.0,38.5,20.0,8.4,293.0,0.0,944.9,2026-05-18 11:00:00,34,2.2082744135228043,2.1162555148025524,2.128231705849268,2.4159137783010487,2.5416019934645457,3.4531571205928664,2.174751721484161,2.8622008809294686,2.150920544724875,0.050029561137049455,2.336222000744884,0.2173179667943428,2.599362334771241,0.36604945483607004,2.530678440708014,0.5299601412350489,12.0,12.0,10.1,21.9,481.0,230.0,3.2821414793098973,-7.732240769000501,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,0.23492280994923448,0,3.6000000000000014,-3.0
9.7,21.7,276.0,3.0,8.3,178.0,39.2,18.0,8.7,276.0,0.0,944.6,2026-05-18 12:00:00,40,2.3702437414678603,2.2082744135228043,2.1162555148025524,2.128231705849268,2.509599262378372,3.265759410767051,2.186051276738094,2.8390784635086144,2.231591223264406,0.1285895020347413,2.3129960805931318,0.20198843394959837,2.5247360289963083,0.30383839573961074,2.538353126738421,0.526071828088367,14.6,11.6,4.8,22.7,330.0,406.0,0.9093976304285809,-8.652340489703978,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.24435502489359387,0,3.8000000000000043,-4.0
13.2,33.3,269.0,3.0,7.5,172.0,39.9,17.0,8.3,270.0,0.0,944.4,2026-05-18 13:00:00,53,2.653241964607215,2.3702437414678603,2.2082744135228043,2.1162555148025524,2.6390573296152584,3.095577608523707,2.174751721484161,2.8213788864092133,2.4105867065326265,0.2252103383554542,2.3153601864251248,0.20659836724592126,2.4878747253366007,0.2504258329801476,2.5582902202018816,0.5207327541887452,21.7,13.4,3.0,23.6,276.0,641.0,-1.5246852649384548e-15,-8.3,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,0.2852948349040016,0,4.100000000000001,-4.0
17.1,47.6,310.0,3.6,6.9,165.0,40.3,17.0,7.9,271.0,0.0,943.7,2026-05-18 14:00:00,62,2.89591193827178,2.653241964607215,2.3702437414678603,2.2082744135228043,2.4159137783010487,2.9231615807191558,2.1633230256605382,2.797281334830153,2.639799214782285,0.2630917975249582,2.39535987975358,0.3168419267964998,2.4856039217993193,0.24620795315202837,2.58881475822735,0.518038408479672,33.3,11.2,3.0,22.4,269.0,767.0,0.13787401085453674,-7.898796791735491,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0.32538336385076183,0,4.299999999999997,-4.0
19.6,62.9,367.0,2.1,6.7,161.0,40.3,16.0,8.6,240.0,0.0,943.5,2026-05-18 15:00:00,67,3.0252910757955354,2.89591193827178,2.653241964607215,2.3702437414678603,2.128231705849268,2.7536607123542622,2.1633230256605382,2.772588722239781,2.858148326224844,0.1888774816650434,2.5448697747446247,0.3723655814203538,2.5082397854194256,0.2828525332961273,2.6247300936496414,0.5171358294724127,47.6,10.0,3.6,17.3,310.0,678.0,-4.300000000000003,-7.44781847254617,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,0.31513448706203495,0,4.299999999999997,-5.0
